timesteps,trial,premort_adults,postmort_adults,hatch_interval,adult_number,total_mosquito_number,food_recolonize_chance,mort_time,mort_percent,diff,pop_persist,treatment
1000,141,4204,4169,asynch,107,2064,1.00,control,0,-35,1,33
1000,142,4122,4101,asynch,107,2053,1.00,control,0,-21,1,33
1000,143,4165,4126,asynch,88,2053,1.00,control,0,-39,1,33
1000,144,4174,4144,asynch,79,2019,1.00,control,0,-30,1,33
1000,145,4192,4162,asynch,92,2043,1.00,control,0,-30,1,33
1000,146,4145,4190,asynch,95,2008,1.00,control,0,45,1,33
1000,147,4186,4165,asynch,85,2015,1.00,control,0,-21,1,33
1000,148,4153,4142,asynch,84,1980,1.00,control,0,-11,1,33
1000,149,4181,4157,asynch,71,2031,1.00,control,0,-24,1,33
1000,0,468,519,synch,0,769,0.10,control,0,51,1,34
1000,1,494,454,synch,0,684,0.10,control,0,-40,1,34
1000,2,514,466,synch,0,655,0.10,control,0,-48,1,34
1000,3,599,556,synch,0,622,0.10,control,0,-43,1,34
1000,4,513,476,synch,0,718,0.10,control,0,-37,1,34
1000,5,560,448,synch,0,671,0.10,control,0,-112,1,34
1000,6,520,471,synch,0,770,0.10,control,0,-49,1,34
1000,7,521,510,synch,0,736,0.10,control,0,-11,1,34
1000,8,488,502,synch,0,739,0.10,control,0,14,1,34
1000,9,554,469,synch,0,632,0.10,control,0,-85,1,34
1000,10,449,480,synch,0,717,0.10,control,0,31,1,34
1000,11,487,467,synch,0,524,0.10,control,0,-20,1,34
1000,12,487,501,synch,0,660,0.10,control,0,14,1,34
1000,13,515,473,synch,0,769,0.10,control,0,-42,1,34
1000,14,494,518,synch,0,712,0.10,control,0,24,1,34
1000,15,498,476,synch,0,774,0.10,control,0,-22,1,34
1000,16,508,479,synch,0,733,0.10,control,0,-29,1,34
1000,17,545,522,synch,0,715,0.10,control,0,-23,1,34
1000,18,445,495,synch,0,691,0.10,control,0,50,1,34
1000,19,517,474,synch,0,665,0.10,control,0,-43,1,34
1000,20,544,465,synch,0,659,0.10,control,0,-79,1,34
1000,21,531,471,synch,0,758,0.10,control,0,-60,1,34
1000,22,546,473,synch,0,677,0.10,control,0,-73,1,34
1000,23,498,507,synch,0,765,0.10,control,0,9,1,34
1000,24,489,455,synch,0,741,0.10,control,0,-34,1,34
1000,25,1550,1585,synch,0,1031,0.50,control,0,35,1,35
1000,26,1523,1566,synch,0,1216,0.50,control,0,43,1,35
1000,27,1529,1538,synch,0,1103,0.50,control,0,9,1,35
1000,28,1512,1589,synch,0,1205,0.50,control,0,77,1,35
1000,29,1542,1600,synch,0,1049,0.50,control,0,58,1,35
1000,30,1523,1539,synch,0,1045,0.50,control,0,16,1,35
1000,31,1561,1584,synch,0,1082,0.50,control,0,23,1,35
1000,32,1554,1547,synch,0,1070,0.50,control,0,-7,1,35
1000,33,1587,1570,synch,0,1050,0.50,control,0,-17,1,35
1000,34,1541,1573,synch,0,1045,0.50,control,0,32,1,35
1000,35,1577,1552,synch,0,1045,0.50,control,0,-25,1,35
1000,36,1515,1554,synch,0,1028,0.50,control,0,39,1,35
1000,37,1524,1591,synch,0,1155,0.50,control,0,67,1,35
1000,38,1521,1558,synch,0,991,0.50,control,0,37,1,35
1000,39,1575,1589,synch,0,1117,0.50,control,0,14,1,35
1000,40,1516,1570,synch,0,1150,0.50,control,0,54,1,35
1000,41,1532,1506,synch,0,1077,0.50,control,0,-26,1,35
1000,42,1563,1571,synch,0,976,0.50,control,0,8,1,35
1000,43,1501,1561,synch,0,1058,0.50,control,0,60,1,35
1000,44,1593,1562,synch,0,1131,0.50,control,0,-31,1,35
1000,45,1530,1592,synch,0,1062,0.50,control,0,62,1,35
1000,46,1511,1553,synch,0,1119,0.50,control,0,42,1,35
1000,47,1545,1552,synch,0,1096,0.50,control,0,7,1,35
1000,48,1584,1570,synch,0,1011,0.50,control,0,-14,1,35
1000,49,1600,1556,synch,0,1037,0.50,control,0,-44,1,35
1000,50,2813,2808,synch,0,2167,1.00,control,0,-5,1,36
1000,51,2866,2835,synch,0,2074,1.00,control,0,-31,1,36
1000,52,2821,2860,synch,0,2148,1.00,control,0,39,1,36
1000,53,2818,2827,synch,0,2107,1.00,control,0,9,1,36
1000,54,2797,2834,synch,0,2117,1.00,control,0,37,1,36
1000,55,2867,2867,synch,0,2027,1.00,control,0,0,1,36
1000,56,2810,2865,synch,0,2027,1.00,control,0,55,1,36
1000,57,2861,2838,synch,0,2194,1.00,control,0,-23,1,36
1000,58,2863,2831,synch,0,2159,1.00,control,0,-32,1,36
1000,59,2848,2840,synch,0,2097,1.00,control,0,-8,1,36
1000,60,2834,2802,synch,0,2133,1.00,control,0,-32,1,36
1000,61,2800,2861,synch,0,2105,1.00,control,0,61,1,36
1000,62,2859,2860,synch,0,2155,1.00,control,0,1,1,36
1000,63,2880,2825,synch,0,2121,1.00,control,0,-55,1,36
1000,64,2844,2829,synch,0,2140,1.00,control,0,-15,1,36
1000,65,2831,2847,synch,0,2179,1.00,control,0,16,1,36
1000,66,2839,2821,synch,0,2126,1.00,control,0,-18,1,36
1000,67,2874,2833,synch,0,2124,1.00,control,0,-41,1,36
1000,68,2857,2820,synch,0,2163,1.00,control,0,-37,1,36
1000,69,2811,2837,synch,0,2115,1.00,control,0,26,1,36
1000,70,2867,2865,synch,0,2174,1.00,control,0,-2,1,36
1000,71,2850,2860,synch,0,2083,1.00,control,0,10,1,36
1000,72,2846,2822,synch,0,2160,1.00,control,0,-24,1,36
1000,73,2839,2808,synch,0,2100,1.00,control,0,-31,1,36
1000,74,2838,2847,synch,0,2141,1.00,control,0,9,1,36
546,255,401,0,asynch,0,0,0.10,early,90,-401,0,37
561,267,419,0,asynch,0,0,0.10,early,90,-419,0,37
563,268,425,0,asynch,0,0,0.10,early,90,-425,0,37
566,264,425,0,asynch,0,0,0.10,early,90,-425,0,37
569,272,424,0,asynch,0,0,0.10,early,90,-424,0,37
569,274,414,0,asynch,0,0,0.10,early,90,-414,0,37
572,258,410,0,asynch,0,0,0.10,early,90,-410,0,37
575,253,421,0,asynch,0,0,0.10,early,90,-421,0,37
575,260,402,0,asynch,0,0,0.10,early,90,-402,0,37
582,269,423,0,asynch,0,0,0.10,early,90,-423,0,37
583,257,413,0,asynch,0,0,0.10,early,90,-413,0,37
583,259,396,0,asynch,0,0,0.10,early,90,-396,0,37
584,266,433,0,asynch,0,0,0.10,early,90,-433,0,37
585,252,419,0,asynch,0,0,0.10,early,90,-419,0,37
586,273,445,0,asynch,0,0,0.10,early,90,-445,0,37
590,394,2094,0,asynch,0,0,0.50,early,90,-2094,0,37
594,262,423,0,asynch,0,0,0.10,early,90,-423,0,37
595,271,439,0,asynch,0,0,0.10,early,90,-439,0,37
596,250,423,0,asynch,0,0,0.10,early,90,-423,0,37
600,261,417,0,asynch,0,0,0.10,early,90,-417,0,37
602,265,412,0,asynch,0,0,0.10,early,90,-412,0,37
604,375,2040,0,asynch,0,0,0.50,early,90,-2040,0,37
608,383,2091,0,asynch,0,0,0.50,early,90,-2091,0,37
612,508,4137,0,asynch,0,0,1.00,early,90,-4137,0,37
612,520,4155,0,asynch,0,0,1.00,early,90,-4155,0,37
613,397,2018,0,asynch,0,0,0.50,early,90,-2018,0,38
614,511,4170,0,asynch,0,0,1.00,early,90,-4170,0,38
615,382,2081,0,asynch,0,0,0.50,early,90,-2081,0,38
619,378,2062,0,asynch,0,0,0.50,early,90,-2062,0,38
620,395,2080,0,asynch,0,0,0.50,early,90,-2080,0,38
624,263,420,0,asynch,0,0,0.10,early,90,-420,0,38
626,254,416,0,asynch,0,0,0.10,early,90,-416,0,38
627,380,2034,0,asynch,0,0,0.50,early,90,-2034,0,38
628,251,420,0,asynch,0,0,0.10,early,90,-420,0,38
630,516,4190,0,asynch,0,0,1.00,early,90,-4190,0,38
630,637,532,0,synch,0,0,0.10,early,90,-532,0,38
630,640,478,0,synch,0,0,0.10,early,90,-478,0,38
630,644,514,0,synch,0,0,0.10,early,90,-514,0,38
630,645,471,0,synch,0,0,0.10,early,90,-471,0,38
632,385,2041,0,asynch,0,0,0.50,early,90,-2041,0,38
633,500,4159,0,asynch,0,0,1.00,early,90,-4159,0,38
635,503,4241,1,asynch,0,0,1.00,early,90,-4240,0,38
635,512,4142,1,asynch,0,0,1.00,early,90,-4141,0,38
635,514,4182,0,asynch,0,0,1.00,early,90,-4182,0,38
637,501,4173,1,asynch,0,0,1.00,early,90,-4172,0,38
638,393,2045,1,asynch,0,0,0.50,early,90,-2044,0,38
640,256,409,1,asynch,0,0,0.10,early,90,-408,0,38
640,513,4156,1,asynch,0,0,1.00,early,90,-4155,0,38
640,523,4106,1,asynch,0,0,1.00,early,90,-4105,0,38
641,521,4166,1,asynch,0,0,1.00,early,90,-4165,0,38
642,506,4137,1,asynch,0,0,1.00,early,90,-4136,0,39
643,384,2042,1,asynch,0,0,0.50,early,90,-2041,0,39
643,390,2020,1,asynch,0,0,0.50,early,90,-2019,0,39
645,524,4166,1,asynch,0,0,1.00,early,90,-4165,0,39
646,376,2051,2,asynch,0,0,0.50,early,90,-2049,0,39
646,522,4165,1,asynch,0,0,1.00,early,90,-4164,0,39
648,270,423,1,asynch,0,0,0.10,early,90,-422,0,39
648,507,4170,1,asynch,0,0,1.00,early,90,-4169,0,39
650,388,2062,1,asynch,0,0,0.50,early,90,-2061,0,39
654,389,2081,2,asynch,0,0,0.50,early,90,-2079,0,39
655,517,4185,2,asynch,0,0,1.00,early,90,-4183,0,39
656,399,2098,1,asynch,0,0,0.50,early,90,-2097,0,39
658,398,2037,1,asynch,0,0,0.50,early,90,-2036,0,39
659,391,2080,4,asynch,0,0,0.50,early,90,-2076,0,39
659,502,4150,4,asynch,0,0,1.00,early,90,-4146,0,39
661,387,2044,2,asynch,0,0,0.50,early,90,-2042,0,39
662,392,2014,5,asynch,0,0,0.50,early,90,-2009,0,39
663,505,4102,3,asynch,0,0,1.00,early,90,-4099,0,39
665,381,2032,2,asynch,0,0,0.50,early,90,-2030,0,39
669,509,4136,6,asynch,0,0,1.00,early,90,-4130,0,39
669,519,4110,2,asynch,0,0,1.00,early,90,-4108,0,39
676,379,2092,3,asynch,0,0,0.50,early,90,-2089,0,39
676,510,4175,6,asynch,0,0,1.00,early,90,-4169,0,39
679,504,4271,4,asynch,0,0,1.00,early,90,-4267,0,39
679,518,4148,3,asynch,0,0,1.00,early,90,-4145,0,39
682,515,4163,4,asynch,0,0,1.00,early,90,-4159,0,40
685,386,2034,3,asynch,0,0,0.50,early,90,-2031,0,40
688,377,2048,3,asynch,0,0,0.50,early,90,-2045,0,40
695,396,2017,4,asynch,0,0,0.50,early,90,-2013,0,40
700,625,493,2,synch,0,0,0.10,early,90,-491,0,40
700,628,542,4,synch,0,0,0.10,early,90,-538,0,40
700,630,448,7,synch,0,0,0.10,early,90,-441,0,40
700,633,493,3,synch,0,0,0.10,early,90,-490,0,40
700,634,514,3,synch,0,0,0.10,early,90,-511,0,40
700,635,471,2,synch,0,0,0.10,early,90,-469,0,40
700,649,497,1,synch,0,0,0.10,early,90,-496,0,40
700,754,1536,10,synch,0,0,0.50,early,90,-1526,0,40
719,239,414,29,asynch,0,0,0.10,early,75,-385,0,40
766,235,433,62,asynch,0,0,0.10,early,75,-371,0,40
770,627,558,3,synch,0,0,0.10,early,90,-555,0,40
770,629,518,7,synch,0,0,0.10,early,90,-511,0,40
770,631,481,10,synch,0,0,0.10,early,90,-471,0,40
770,632,505,4,synch,0,0,0.10,early,90,-501,0,40
770,636,554,4,synch,0,0,0.10,early,90,-550,0,40
770,638,551,5,synch,0,0,0.10,early,90,-546,0,40
770,641,498,8,synch,0,0,0.10,early,90,-490,0,40
770,642,468,3,synch,0,0,0.10,early,90,-465,0,40
770,647,469,4,synch,0,0,0.10,early,90,-465,0,40
770,755,1546,8,synch,0,0,0.50,early,90,-1538,0,40
770,765,1523,29,synch,0,0,0.50,early,90,-1494,0,40
770,772,1572,15,synch,0,0,0.50,early,90,-1557,0,41
770,877,2851,17,synch,0,0,1.00,early,90,-2834,0,41
770,882,2850,29,synch,0,0,1.00,early,90,-2821,0,41
810,240,412,34,asynch,0,0,0.10,early,75,-378,0,41
825,229,417,53,asynch,0,0,0.10,early,75,-364,0,41
840,626,549,7,synch,0,0,0.10,early,90,-542,0,41
840,639,502,12,synch,0,0,0.10,early,90,-490,0,41
840,643,557,5,synch,0,0,0.10,early,90,-552,0,41
840,646,474,7,synch,0,0,0.10,early,90,-467,0,41
840,648,552,4,synch,0,0,0.10,early,90,-548,0,41
840,756,1570,8,synch,0,0,0.50,early,90,-1562,0,41
840,757,1551,14,synch,0,0,0.50,early,90,-1537,0,41
840,758,1533,25,synch,0,0,0.50,early,90,-1508,0,41
840,760,1575,23,synch,0,0,0.50,early,90,-1552,0,41
840,766,1592,27,synch,0,0,0.50,early,90,-1565,0,41
840,768,1577,15,synch,0,0,0.50,early,90,-1562,0,41
840,769,1545,13,synch,0,0,0.50,early,90,-1532,0,41
840,773,1554,17,synch,0,0,0.50,early,90,-1537,0,41
840,876,2850,26,synch,0,0,1.00,early,90,-2824,0,41
840,878,2817,30,synch,0,0,1.00,early,90,-2787,0,41
840,881,2850,37,synch,0,0,1.00,early,90,-2813,0,41
840,884,2808,31,synch,0,0,1.00,early,90,-2777,0,41
840,886,2826,28,synch,0,0,1.00,early,90,-2798,0,41
840,887,2838,26,synch,0,0,1.00,early,90,-2812,0,41
840,889,2853,30,synch,0,0,1.00,early,90,-2823,0,41
840,893,2825,29,synch,0,0,1.00,early,90,-2796,0,42
840,894,2835,31,synch,0,0,1.00,early,90,-2804,0,42
840,896,2841,19,synch,0,0,1.00,early,90,-2822,0,42
857,230,442,97,asynch,0,0,0.10,early,75,-345,0,42
858,357,2038,326,asynch,0,0,0.50,early,75,-1712,0,42
888,231,412,42,asynch,0,0,0.10,early,75,-370,0,42
907,372,2104,267,asynch,0,0,0.50,early,75,-1837,0,42
908,237,418,60,asynch,0,0,0.10,early,75,-358,0,42
910,363,2062,319,asynch,0,0,0.50,early,75,-1743,0,42
910,750,1554,25,synch,0,0,0.50,early,90,-1529,0,42
910,751,1551,20,synch,0,0,0.50,early,90,-1531,0,42
910,759,1498,15,synch,0,0,0.50,early,90,-1483,0,42
910,761,1523,18,synch,0,0,0.50,early,90,-1505,0,42
910,763,1470,20,synch,0,0,0.50,early,90,-1450,0,42
910,764,1512,22,synch,0,0,0.50,early,90,-1490,0,42
910,767,1568,22,synch,0,0,0.50,early,90,-1546,0,42
910,770,1517,31,synch,0,0,0.50,early,90,-1486,0,42
910,774,1572,26,synch,0,0,0.50,early,90,-1546,0,42
910,879,2862,39,synch,0,0,1.00,early,90,-2823,0,42
910,880,2844,46,synch,0,0,1.00,early,90,-2798,0,42
910,890,2852,33,synch,0,0,1.00,early,90,-2819,0,42
910,891,2837,27,synch,0,0,1.00,early,90,-2810,0,42
910,892,2853,34,synch,0,0,1.00,early,90,-2819,0,42
910,899,2848,35,synch,0,0,1.00,early,90,-2813,0,42
960,236,423,94,asynch,0,0,0.10,early,75,-329,0,42
963,352,2067,310,asynch,0,0,0.50,early,75,-1757,0,43
971,227,398,107,asynch,0,0,0.10,early,75,-291,0,43
980,752,1592,20,synch,0,0,0.50,early,90,-1572,0,43
980,753,1581,11,synch,0,0,0.50,early,90,-1570,0,43
980,771,1570,16,synch,0,0,0.50,early,90,-1554,0,43
980,875,2816,43,synch,0,0,1.00,early,90,-2773,0,43
980,885,2849,50,synch,0,0,1.00,early,90,-2799,0,43
980,888,2826,29,synch,0,0,1.00,early,90,-2797,0,43
980,895,2838,36,synch,0,0,1.00,early,90,-2802,0,43
980,897,2843,25,synch,0,0,1.00,early,90,-2818,0,43
980,898,2870,28,synch,0,0,1.00,early,90,-2842,0,43
987,248,422,76,asynch,0,0,0.10,early,75,-346,0,43
987,479,4168,696,asynch,0,0,1.00,early,75,-3472,0,43
991,244,418,44,asynch,0,0,0.10,early,75,-374,0,43
1000,150,423,422,asynch,10,219,0.10,early,10,-1,1,43
1000,151,406,456,asynch,10,210,0.10,early,10,50,1,43
1000,152,421,434,asynch,9,189,0.10,early,10,13,1,43
1000,153,418,419,asynch,14,199,0.10,early,10,1,1,43
1000,154,413,447,asynch,9,216,0.10,early,10,34,1,43
1000,155,418,420,asynch,12,207,0.10,early,10,2,1,43
1000,156,420,447,asynch,7,220,0.10,early,10,27,1,43
1000,157,423,449,asynch,12,170,0.10,early,10,26,1,43
1000,158,415,445,asynch,9,186,0.10,early,10,30,1,43
1000,159,390,427,asynch,6,207,0.10,early,10,37,1,43
1000,160,379,443,asynch,11,202,0.10,early,10,64,1,43
1000,161,433,429,asynch,10,215,0.10,early,10,-4,1,44
1000,162,411,435,asynch,16,264,0.10,early,10,24,1,44
1000,163,416,416,asynch,6,203,0.10,early,10,0,1,44
1000,164,402,431,asynch,12,229,0.10,early,10,29,1,44
1000,165,418,449,asynch,11,217,0.10,early,10,31,1,44
1000,166,452,439,asynch,8,180,0.10,early,10,-13,1,44
1000,167,398,456,asynch,14,220,0.10,early,10,58,1,44
1000,168,417,441,asynch,15,228,0.10,early,10,24,1,44
1000,169,420,431,asynch,8,203,0.10,early,10,11,1,44
1000,170,424,426,asynch,10,231,0.10,early,10,2,1,44
1000,171,411,441,asynch,9,203,0.10,early,10,30,1,44
1000,172,416,423,asynch,16,218,0.10,early,10,7,1,44
1000,173,414,433,asynch,7,186,0.10,early,10,19,1,44
1000,174,415,431,asynch,9,214,0.10,early,10,16,1,44
1000,175,411,474,asynch,5,187,0.10,early,25,63,1,44
1000,176,418,451,asynch,8,178,0.10,early,25,33,1,44
1000,177,422,473,asynch,13,150,0.10,early,25,51,1,44
1000,178,426,469,asynch,7,166,0.10,early,25,43,1,44
1000,179,429,473,asynch,10,184,0.10,early,25,44,1,44
1000,180,433,489,asynch,10,185,0.10,early,25,56,1,44
1000,181,402,503,asynch,13,225,0.10,early,25,101,1,44
1000,182,420,464,asynch,14,192,0.10,early,25,44,1,44
1000,183,427,459,asynch,10,163,0.10,early,25,32,1,44
1000,184,433,474,asynch,10,197,0.10,early,25,41,1,44
1000,185,423,463,asynch,14,196,0.10,early,25,40,1,44
1000,186,396,446,asynch,13,197,0.10,early,25,50,1,45
1000,187,411,452,asynch,9,206,0.10,early,25,41,1,45
1000,188,421,453,asynch,12,160,0.10,early,25,32,1,45
1000,189,406,476,asynch,14,214,0.10,early,25,70,1,45
1000,190,408,481,asynch,10,180,0.10,early,25,73,1,45
1000,191,431,472,asynch,12,199,0.10,early,25,41,1,45
1000,192,419,465,asynch,7,165,0.10,early,25,46,1,45
1000,193,414,465,asynch,8,160,0.10,early,25,51,1,45
1000,194,427,472,asynch,15,202,0.10,early,25,45,1,45
1000,195,415,477,asynch,9,196,0.10,early,25,62,1,45
1000,196,425,460,asynch,4,156,0.10,early,25,35,1,45
1000,197,417,486,asynch,15,192,0.10,early,25,69,1,45
1000,198,414,466,asynch,12,189,0.10,early,25,52,1,45
1000,199,423,464,asynch,14,198,0.10,early,25,41,1,45
1000,200,432,508,asynch,13,130,0.10,early,50,76,1,45
1000,201,418,523,asynch,17,143,0.10,early,50,105,1,45
1000,202,437,512,asynch,14,139,0.10,early,50,75,1,45
1000,203,428,523,asynch,12,150,0.10,early,50,95,1,45
1000,204,424,520,asynch,21,151,0.10,early,50,96,1,45
1000,205,406,555,asynch,18,156,0.10,early,50,149,1,45
1000,206,428,534,asynch,9,168,0.10,early,50,106,1,45
1000,207,414,525,asynch,13,160,0.10,early,50,111,1,45
1000,208,420,526,asynch,14,144,0.10,early,50,106,1,45
1000,209,413,529,asynch,13,128,0.10,early,50,116,1,45
1000,210,415,520,asynch,13,150,0.10,early,50,105,1,45
1000,211,394,538,asynch,15,158,0.10,early,50,144,1,46
1000,212,433,518,asynch,11,169,0.10,early,50,85,1,46
1000,213,435,517,asynch,10,147,0.10,early,50,82,1,46
1000,214,424,525,asynch,14,139,0.10,early,50,101,1,46
1000,215,417,527,asynch,23,160,0.10,early,50,110,1,46
1000,216,417,515,asynch,15,142,0.10,early,50,98,1,46
1000,217,424,540,asynch,12,134,0.10,early,50,116,1,46
1000,218,422,530,asynch,16,163,0.10,early,50,108,1,46
1000,219,429,495,asynch,11,147,0.10,early,50,66,1,46
1000,220,400,533,asynch,11,154,0.10,early,50,133,1,46
1000,221,436,499,asynch,10,119,0.10,early,50,63,1,46
1000,222,452,489,asynch,18,164,0.10,early,50,37,1,46
1000,223,435,531,asynch,11,140,0.10,early,50,96,1,46
1000,224,401,538,asynch,10,169,0.10,early,50,137,1,46
1000,225,400,48,asynch,0,2,0.10,early,75,-352,1,46
1000,226,397,46,asynch,2,6,0.10,early,75,-351,1,46
1000,228,410,152,asynch,1,4,0.10,early,75,-258,1,46
1000,232,406,52,asynch,0,1,0.10,early,75,-354,1,46
1000,233,405,58,asynch,4,14,0.10,early,75,-347,1,46
1000,234,407,85,asynch,5,14,0.10,early,75,-322,1,46
1000,238,392,62,asynch,0,11,0.10,early,75,-330,1,46
1000,241,424,102,asynch,4,9,0.10,early,75,-322,1,46
1000,242,412,73,asynch,0,1,0.10,early,75,-339,1,46
1000,243,420,99,asynch,0,8,0.10,early,75,-321,1,46
1000,245,448,57,asynch,0,1,0.10,early,75,-391,1,46
1000,246,432,68,asynch,0,4,0.10,early,75,-364,1,47
1000,247,419,102,asynch,1,1,0.10,early,75,-317,1,47
1000,249,433,76,asynch,2,10,0.10,early,75,-357,1,47
1000,275,2019,2166,asynch,47,972,0.50,early,10,147,1,47
1000,276,2099,2152,asynch,46,961,0.50,early,10,53,1,47
1000,277,2076,2143,asynch,42,956,0.50,early,10,67,1,47
1000,278,2014,2192,asynch,48,1012,0.50,early,10,178,1,47
1000,279,2081,2164,asynch,54,966,0.50,early,10,83,1,47
1000,280,2060,2167,asynch,50,976,0.50,early,10,107,1,47
1000,281,2071,2107,asynch,43,921,0.50,early,10,36,1,47
1000,282,2055,2152,asynch,43,965,0.50,early,10,97,1,47
1000,283,2047,2156,asynch,44,985,0.50,early,10,109,1,47
1000,284,2080,2146,asynch,44,919,0.50,early,10,66,1,47
1000,285,2062,2106,asynch,47,964,0.50,early,10,44,1,47
1000,286,2037,2172,asynch,62,973,0.50,early,10,135,1,47
1000,287,2017,2181,asynch,54,962,0.50,early,10,164,1,47
1000,288,2044,2136,asynch,45,950,0.50,early,10,92,1,47
1000,289,2065,2147,asynch,44,940,0.50,early,10,82,1,47
1000,290,2040,2162,asynch,41,976,0.50,early,10,122,1,47
1000,291,2058,2143,asynch,49,952,0.50,early,10,85,1,47
1000,292,2029,2138,asynch,45,975,0.50,early,10,109,1,47
1000,293,2049,2165,asynch,56,963,0.50,early,10,116,1,47
1000,294,2051,2143,asynch,46,989,0.50,early,10,92,1,47
1000,295,2026,2164,asynch,45,948,0.50,early,10,138,1,47
1000,296,2061,2152,asynch,50,981,0.50,early,10,91,1,47
1000,297,2031,2169,asynch,49,1011,0.50,early,10,138,1,48
1000,298,2035,2166,asynch,42,968,0.50,early,10,131,1,48
1000,299,2070,2129,asynch,44,967,0.50,early,10,59,1,48
1000,300,2036,2340,asynch,52,907,0.50,early,25,304,1,48
1000,301,2074,2339,asynch,61,895,0.50,early,25,265,1,48
1000,302,2037,2291,asynch,47,894,0.50,early,25,254,1,48
1000,303,2060,2283,asynch,52,890,0.50,early,25,223,1,48
1000,304,2039,2295,asynch,51,869,0.50,early,25,256,1,48
1000,305,2053,2287,asynch,54,893,0.50,early,25,234,1,48
1000,306,2037,2292,asynch,59,902,0.50,early,25,255,1,48
1000,307,2075,2342,asynch,64,902,0.50,early,25,267,1,48
1000,308,2072,2287,asynch,53,899,0.50,early,25,215,1,48
1000,309,2014,2309,asynch,56,914,0.50,early,25,295,1,48
1000,310,2036,2269,asynch,52,876,0.50,early,25,233,1,48
1000,311,2001,2338,asynch,50,900,0.50,early,25,337,1,48
1000,312,2075,2338,asynch,44,901,0.50,early,25,263,1,48
1000,313,2040,2310,asynch,63,925,0.50,early,25,270,1,48
1000,314,2094,2324,asynch,55,900,0.50,early,25,230,1,48
1000,315,2054,2313,asynch,45,928,0.50,early,25,259,1,48
1000,316,2045,2269,asynch,46,903,0.50,early,25,224,1,48
1000,317,2052,2283,asynch,51,915,0.50,early,25,231,1,48
1000,318,2058,2293,asynch,54,923,0.50,early,25,235,1,48
1000,319,2107,2290,asynch,48,883,0.50,early,25,183,1,48
1000,320,2090,2294,asynch,66,897,0.50,early,25,204,1,48
1000,321,2042,2333,asynch,50,873,0.50,early,25,291,1,48
1000,322,2073,2264,asynch,65,912,0.50,early,25,191,1,49
1000,323,2059,2313,asynch,48,928,0.50,early,25,254,1,49
1000,324,2049,2264,asynch,62,919,0.50,early,25,215,1,49
1000,325,2063,2436,asynch,58,726,0.50,early,50,373,1,49
1000,326,2025,2496,asynch,72,718,0.50,early,50,471,1,49
1000,327,2070,2447,asynch,72,738,0.50,early,50,377,1,49
1000,328,2090,2444,asynch,64,700,0.50,early,50,354,1,49
1000,329,2099,2505,asynch,70,725,0.50,early,50,406,1,49
1000,330,2092,2466,asynch,71,737,0.50,early,50,374,1,49
1000,331,2051,2532,asynch,80,755,0.50,early,50,481,1,49
1000,332,2024,2473,asynch,61,725,0.50,early,50,449,1,49
1000,333,2058,2464,asynch,71,698,0.50,early,50,406,1,49
1000,334,2064,2501,asynch,67,737,0.50,early,50,437,1,49
1000,335,2071,2455,asynch,70,727,0.50,early,50,384,1,49
1000,336,2044,2515,asynch,65,708,0.50,early,50,471,1,49
1000,337,2096,2457,asynch,64,705,0.50,early,50,361,1,49
1000,338,2065,2447,asynch,63,672,0.50,early,50,382,1,49
1000,339,2087,2499,asynch,75,728,0.50,early,50,412,1,49
1000,340,2047,2463,asynch,60,681,0.50,early,50,416,1,49
1000,341,2017,2483,asynch,61,715,0.50,early,50,466,1,49
1000,342,2075,2436,asynch,65,758,0.50,early,50,361,1,49
1000,343,2046,2464,asynch,50,698,0.50,early,50,418,1,49
1000,344,2041,2474,asynch,62,698,0.50,early,50,433,1,49
1000,345,2013,2476,asynch,72,721,0.50,early,50,463,1,49
1000,346,2041,2477,asynch,66,725,0.50,early,50,436,1,49
1000,347,2046,2464,asynch,67,702,0.50,early,50,418,1,50
1000,348,2056,2490,asynch,65,704,0.50,early,50,434,1,50
1000,349,2047,2491,asynch,66,675,0.50,early,50,444,1,50
1000,350,2031,352,asynch,0,6,0.50,early,75,-1679,1,50
1000,351,2067,335,asynch,0,13,0.50,early,75,-1732,1,50
1000,353,2060,321,asynch,1,5,0.50,early,75,-1739,1,50
1000,354,2036,338,asynch,0,16,0.50,early,75,-1698,1,50
1000,355,2029,506,asynch,2,19,0.50,early,75,-1523,1,50
1000,356,2043,354,asynch,0,3,0.50,early,75,-1689,1,50
1000,358,2022,437,asynch,1,10,0.50,early,75,-1585,1,50
1000,359,2049,328,asynch,0,2,0.50,early,75,-1721,1,50
1000,360,2041,359,asynch,3,7,0.50,early,75,-1682,1,50
1000,361,2070,381,asynch,0,5,0.50,early,75,-1689,1,50
1000,362,2068,321,asynch,1,6,0.50,early,75,-1747,1,50
1000,364,2052,323,asynch,0,2,0.50,early,75,-1729,1,50
1000,365,2044,506,asynch,1,8,0.50,early,75,-1538,1,50
1000,366,2039,486,asynch,0,5,0.50,early,75,-1553,1,50
1000,367,2050,470,asynch,0,6,0.50,early,75,-1580,1,50
1000,368,2074,371,asynch,0,2,0.50,early,75,-1703,1,50
1000,369,2048,286,asynch,0,7,0.50,early,75,-1762,1,50
1000,370,2056,329,asynch,1,14,0.50,early,75,-1727,1,50
1000,371,2082,346,asynch,3,7,0.50,early,75,-1736,1,50
1000,373,2031,320,asynch,2,7,0.50,early,75,-1711,1,50
